ARKANSAS:129	{{{-92.4114 36.0628} {-92.4143 35.9759} {-92.4143 35.9759} {-92.4168 35.7886} {-92.4168 35.7886} {-92.6303 35.7908} {-92.6311 35.7183} {-92.8098 35.7224} {-92.8098 35.7224} {-92.9512 35.7246} {-92.9512 35.7246} {-92.9448 36.1151} {-92.9448 36.1151} {-92.8906 36.1141} {-92.8906 36.1141} {-92.8378 36.0701} {-92.4114 36.0628}}}	0.059
ARKANSAS:131	{{{-94.075 35.4454} {-94.0822 35.2149} {-94.0287 35.2138} {-94.0287 35.2138} {-94.0312 35.1409} {-94.1407 35.0997} {-94.1407 35.0997} {-94.2229 35.0791} {-94.2304 34.9685} {-94.4479 34.9339} {-94.4479 34.9339} {-94.4329 35.3808} {-94.4329 35.3808} {-94.4314 35.3971} {-94.4314 35.3971} {-94.3855 35.4485} {-94.3227 35.3586} {-94.1339 35.3871} {-94.075 35.4454}}}	0.062
ARKANSAS:133	{{{-93.9587 33.751} {-94.1902 33.7883} {-94.4774 33.9409} {-94.4774 33.9409} {-94.4702 34.1898} {-94.4702 34.1898} {-94.2437 34.1925} {-94.2437 34.1925} {-94.0969 34.1908} {-94.0492 33.8825} {-93.9587 33.751}}}	0.051
ARKANSAS:135	{{{-91.4498 36.4976} {-91.4071 36.4971} {-91.4071 36.4971} {-91.3091 36.4203} {-91.2589 36.2579} {-91.2589 36.2579} {-91.3497 36.2309} {-91.3572 35.8906} {-91.3572 35.8906} {-91.4631 35.9368} {-91.7104 35.9417} {-91.7104 35.9417} {-91.6828 36.0005} {-91.6914 36.2533} {-91.6914 36.2533} {-91.5661 36.25} {-91.5658 36.3374} {-91.4545 36.3355} {-91.4498 36.4976}}}	0.078
ARKANSAS:137	{{{-91.8493 35.8674} {-91.8371 35.7049} {-91.8371 35.7049} {-92.2405 35.7121} {-92.2405 35.7121} {-92.4186 35.716} {-92.4168 35.7886} {-92.4168 35.7886} {-92.4143 35.9759} {-92.4143 35.9759} {-92.3073 35.974} {-92.3048 36.061} {-92.1975 36.0592} {-92.196 36.1329} {-92.196 36.1329} {-92.0571 36.0337} {-92.1128 35.9373} {-91.9556 35.9332} {-91.8493 35.8674}}}	0.066
ARKANSAS:139	{{{-92.5672 33.3672} {-92.4329 33.2708} {-92.3504 33.2989} {-92.3504 33.2989} {-92.224 33.2525} {-92.1375 33.163} {-92.1375 33.163} {-92.069 33.0082} {-92.069 33.0082} {-92.7251 33.0143} {-92.7251 33.0143} {-92.9885 33.0174} {-92.9885 33.0174} {-92.9785 33.3773} {-92.9785 33.3773} {-92.5672 33.3672}}}	0.095
ARKANSAS:141	{{{-92.4168 35.7886} {-92.4186 35.716} {-92.2405 35.7121} {-92.2405 35.7121} {-92.2527 35.3637} {-92.2527 35.3637} {-92.4814 35.3684} {-92.4814 35.3684} {-92.4803 35.4556} {-92.8507 35.4629} {-92.8507 35.4629} {-92.8134 35.549} {-92.8098 35.7224} {-92.8098 35.7224} {-92.6311 35.7183} {-92.6303 35.7908} {-92.4168 35.7886}}}	0.091
ARKANSAS:143	{{{-93.963 35.7609} {-94.4935 35.7592} {-94.4935 35.7592} {-94.552 36.1022} {-94.552 36.1022} {-94.3912 36.0994} {-94.3334 36.2145} {-93.9731 36.2053} {-93.8877 36.235} {-93.8877 36.235} {-93.9444 36.0911} {-93.963 35.7609}}}	0.05
ARKANSAS:145	{{{-91.5819 35.5305} {-91.5848 35.4425} {-91.3472 35.439} {-91.3472 35.439} {-91.4233 35.3774} {-91.3856 35.2454} {-91.4656 35.0895} {-91.4656 35.0895} {-91.5841 35.0914} {-91.5851 35.025} {-91.7172 35.062} {-91.8027 35.0304} {-91.8027 35.0304} {-92.013 35.0762} {-92.1196 35.0664} {-92.1196 35.0664} {-92.1113 35.3627} {-92.1113 35.3627} {-91.8518 35.3583} {-91.794 35.5341} {-91.794 35.5341} {-91.5819 35.5305}}}	0.067
ARKANSAS:147	{{{-91.0399 35.3543} {-91.0428 35.1482} {-91.0428 35.1482} {-91.0457 35.0009} {-91.1498 35.0025} {-91.1498 35.0025} {-91.293 34.9851} {-91.3684 34.9127} {-91.3684 34.9127} {-91.3637 35.0512} {-91.4656 35.0895} {-91.4656 35.0895} {-91.3856 35.2454} {-91.4233 35.3774} {-91.3472 35.439} {-91.3472 35.439} {-91.2528 35.4459} {-91.2517 35.3577} {-91.0399 35.3543}}}	0.091
ARKANSAS:149	{{{-92.8959 35.1707} {-93.0406 35.0769} {-93.0406 35.0769} {-93.2882 34.8608} {-93.2879 34.7732} {-93.2879 34.7732} {-93.3941 34.7434} {-93.3941 34.7434} {-93.7103 34.7452} {-93.7103 34.7452} {-93.705 35.0197} {-93.705 35.0197} {-93.7068 35.135} {-93.5298 35.1454} {-93.4569 35.2157} {-93.28 35.2131} {-93.2786 35.3174} {-93.2786 35.3174} {-93.1598 35.2394} {-93.0934 35.1389} {-92.8959 35.1707}}}	0.064
CALIFORNIA:1	{{{-121.558 37.8173} {-121.558 37.5416} {-121.472 37.4818} {-121.472 37.4818} {-121.473 37.4822} {-121.473 37.4822} {-121.866 37.4845} {-121.987 37.4628} {-121.987 37.4628} {-122.109 37.5033} {-122.163 37.6702} {-122.329 37.7994} {-122.312 37.8975} {-122.312 37.8975} {-122.139 37.8043} {-122.045 37.7981} {-121.961 37.7182} {-121.558 37.8173}}}	0.113
CALIFORNIA:3	{{{-119.581 38.7099} {-119.621 38.6126} {-119.543 38.4988} {-119.639 38.3268} {-119.639 38.3268} {-119.753 38.4168} {-119.879 38.3597} {-120.02 38.4376} {-120.02 38.4376} {-120.073 38.51} {-120.073 38.51} {-120.073 38.7027} {-120.073 38.7027} {-119.88 38.8648} {-119.904 38.9333} {-119.904 38.9333} {-119.581 38.7099}}}	0.152
CALIFORNIA:5	{{{-120.073 38.7027} {-120.073 38.51} {-120.073 38.51} {-120.331 38.4652} {-120.424 38.4723} {-120.609 38.3976} {-120.631 38.3406} {-120.993 38.2256} {-120.993 38.2256} {-121.023 38.298} {-121.023 38.298} {-121.025 38.5086} {-121.025 38.5086} {-120.761 38.5548} {-120.628 38.5031} {-120.317 38.5435} {-120.073 38.7027}}}	0.121
CALIFORNIA:7	{{{-121.076 39.5977} {-121.149 39.5279} {-121.304 39.5199} {-121.405 39.3419} {-121.624 39.2957} {-121.624 39.2957} {-121.909 39.3052} {-121.909 39.3052} {-121.89 39.3837} {-121.89 39.3837} {-121.852 39.5375} {-121.995 39.535} {-121.997 39.6685} {-121.942 39.7002} {-122.046 39.7976} {-122.046 39.7976} {-122.041 39.8844} {-121.776 39.8894} {-121.646 39.9829} {-121.585 40.0999} {-121.444 40.1508} {-121.444 40.1508} {-121.377 40.1078} {-121.42 40.0151} {-121.409 39.8724} {-121.076 39.5977}}}	0.122
CALIFORNIA:9	{{{-120.073 38.51} {-120.02 38.4376} {-120.02 38.4376} {-120.176 38.374} {-120.517 37.952} {-120.654 37.8318} {-120.654 37.8318} {-120.926 38.0778} {-120.926 38.0778} {-120.993 38.2256} {-120.993 38.2256} {-120.631 38.3406} {-120.609 38.3976} {-120.424 38.4723} {-120.331 38.4652} {-120.073 38.51}}}	0.143
CALIFORNIA:11	{{{-121.89 39.3837} {-121.909 39.3052} {-121.909 39.3052} {-121.946 39.1808} {-121.839 39.0631} {-121.835 38.9245} {-121.835 38.9245} {-122.34 38.9243} {-122.34 38.9243} {-122.492 39.0541} {-122.477 39.1739} {-122.662 39.2167} {-122.776 39.314} {-122.739 39.3834} {-122.739 39.3834} {-122.138 39.3862} {-122.139 39.4148} {-121.89 39.3837}}}	0.145
CALIFORNIA:13	{{{-121.583 38.0411} {-121.558 37.8173} {-121.558 37.8173} {-121.961 37.7182} {-122.045 37.7981} {-122.139 37.8043} {-122.312 37.8975} {-122.312 37.8975} {-122.387 37.964} {-122.261 38.053} {-122.148 38.0222} {-122.015 38.0581} {-121.734 38.0201} {-121.605 38.101} {-121.583 38.0411}}}	0.112
CALIFORNIA:15	{{{-123.518 42.0008} {-123.564 41.9035} {-123.703 41.8284} {-123.663 41.6935} {-123.715 41.5919} {-123.622 41.4326} {-123.662 41.3821} {-123.662 41.3821} {-123.77 41.3811} {-123.772 41.4656} {-124.066 41.4647} {-124.066 41.4647} {-124.162 41.7377} {-124.256 41.7813} {-124.212 41.9985} {-124.212 41.9985} {-123.821 41.9954} {-123.821 41.9954} {-123.518 42.0008}}}	0.119
CALIFORNIA:17	{{{-120.002 39.0675} {-120.001 38.9999} {-119.904 38.9333} {-119.904 38.9333} {-119.88 38.8648} {-120.073 38.7027} {-120.073 38.7027} {-120.317 38.5435} {-120.628 38.5031} {-120.761 38.5548} {-121.025 38.5086} {-121.025 38.5086} {-121.117 38.7155} {-121.145 38.7119} {-121.145 38.7119} {-121.053 38.9} {-120.768 39.0093} {-120.572 38.9141} {-120.417 39.0269} {-120.24 39.0235} {-120.142 39.068} {-120.002 39.0675}}}	0.112
CALIFORNIA:19	{{{-118.775 37.4631} {-118.787 37.3434} {-118.715 37.3267} {-118.655 37.1418} {-118.437 37.0598} {-118.361 36.8858} {-118.369 36.7471} {-118.369 36.7471} {-118.985 36.7427} {-118.985 36.6589} {-119.305 36.6603} {-119.306 36.5746} {-119.471 36.5756} {-119.578 36.4886} {-119.578 36.4886} {-119.666 36.419} {-119.958 36.3988} {-119.959 36.1815} {-120.315 35.9072} {-120.315 35.9072} {-120.648 36.1086} {-120.628 36.2049} {-120.679 36.2673} {-120.679 36.2673} {-120.596 36.3288} {-120.597 36.4881} {-120.919 36.7413} {-120.919 36.7413} {-120.542 37.044} {-120.542 37.044} {-120.456 36.863} {-120.37 36.7845} {-119.813 36.8533} {-119.698 37.0087} {-119.542 37.0961} {-119.559 37.1439} {-119.388 37.1497} {-119.33 37.2071} {-119.311 37.3535} {-119.022 37.5857} {-119.022 37.5857} {-118.775 37.4631}}}	0.141
CALIFORNIA:21	{{{-122.046 39.7976} {-121.942 39.7002} {-121.997 39.6685} {-121.995 39.535} {-121.852 39.5375} {-121.89 39.3837} {-121.89 39.3837} {-122.139 39.4148} {-122.138 39.3862} {-122.739 39.3834} {-122.739 39.3834} {-122.736 39.5817} {-122.889 39.5826} {-122.889 39.5826} {-122.938 39.7982} {-122.938 39.7982} {-122.046 39.7976}}}	0.138
CALIFORNIA:23	{{{-123.662 41.3821} {-123.475 41.3675} {-123.408 41.1799} {-123.408 41.1799} {-123.458 41.0682} {-123.407 41.0297} {-123.482 40.9148} {-123.62 40.9316} {-123.542 40.732} {-123.544 40.0018} {-123.544 40.0018} {-124.023 40.0012} {-124.023 40.0012} {-124.11 40.1033} {-124.363 40.2598} {-124.409 40.4431} {-124.27 40.6993} {-124.223 40.6843} {-124.112 41.0261} {-124.159 41.073} {-124.066 41.4647} {-124.066 41.4647} {-123.772 41.4656} {-123.77 41.3811} {-123.662 41.3821}}}	0.103
CALIFORNIA:25	{{{-114.515 33.0265} {-114.463 32.9079} {-114.527 32.7571} {-114.719 32.7187} {-114.719 32.7187} {-116.107 32.6183} {-116.107 32.6183} {-116.103 33.0748} {-116.08 33.0755} {-116.083 33.4271} {-116.083 33.4271} {-114.626 33.4368} {-114.626 33.4368} {-114.724 33.4065} {-114.731 33.3024} {-114.677 33.2702} {-114.706 33.0881} {-114.673 33.0405} {-114.515 33.0265}}}	0.301
CALIFORNIA:27	{{{-117.833 37.4649} {-117.166 36.9711} {-117.166 36.9711} {-115.894 36.0009} {-115.894 36.0009} {-115.651 35.811} {-115.651 35.811} {-115.736 35.7953} {-116.501 35.7949} {-117.636 35.7958} {-117.636 35.7958} {-118.008 35.7868} {-118.008 35.7868} {-117.982 35.8682} {-118.127 36.3007} {-118.098 36.3311} {-118.249 36.4816} {-118.275 36.5978} {-118.369 36.7471} {-118.369 36.7471} {-118.361 36.8858} {-118.437 37.0598} {-118.655 37.1418} {-118.715 37.3267} {-118.787 37.3434} {-118.775 37.4631} {-118.775 37.4631} {-117.833 37.4649}}}	0.095
CALIFORNIA:29	{{{-117.636 35.7958} {-117.635 34.823} {-117.67 34.8228} {-117.67 34.8228} {-118.894 34.818} {-118.881 34.7884} {-118.881 34.7884} {-118.977 34.8123} {-119.247 34.8144} {-119.278 34.879} {-119.444 34.8992} {-119.444 34.8992} {-119.474 34.8998} {-119.474 34.8998} {-119.474 35.077} {-119.563 35.0883} {-119.555 35.1791} {-119.668 35.175} {-119.669 35.2617} {-119.811 35.2641} {-119.813 35.3508} {-119.881 35.3501} {-119.883 35.4377} {-120 35.4395} {-120.087 35.5276} {-120.087 35.6138} {-120.196 35.6151} {-120.194 35.7887} {-120.194 35.7887} {-119.539 35.79} {-119.539 35.79} {-118.008 35.7868} {-118.008 35.7868} {-117.636 35.7958}}}	0.139
CALIFORNIA:31	{{{-119.539 35.79} {-120.194 35.7887} {-120.194 35.7887} {-120.216 35.7884} {-120.216 35.7884} {-120.315 35.9072} {-120.315 35.9072} {-119.959 36.1815} {-119.958 36.3988} {-119.666 36.419} {-119.578 36.4886} {-119.578 36.4886} {-119.476 36.401} {-119.478 36.2681} {-119.529 36.269} {-119.539 35.79}}}	0.139
CALIFORNIA:33	{{{-122.739 39.3834} {-122.776 39.314} {-122.662 39.2167} {-122.477 39.1739} {-122.492 39.0541} {-122.34 38.9243} {-122.34 38.9243} {-122.395 38.8643} {-122.395 38.8643} {-122.464 38.7052} {-122.627 38.6675} {-122.627 38.6675} {-122.818 38.8503} {-122.818 38.8503} {-122.948 38.9007} {-122.987 38.9975} {-123.093 39.073} {-123.081 39.175} {-122.995 39.2368} {-123.076 39.4082} {-123.062 39.5034} {-122.889 39.5309} {-122.889 39.5826} {-122.889 39.5826} {-122.736 39.5817} {-122.739 39.3834}}}	0.147
CALIFORNIA:35	{{{-120 41.1839} {-120.001 39.7224} {-120.001 39.7224} {-120.147 39.7076} {-120.147 39.7076} {-120.11 39.7657} {-120.109 39.9395} {-120.201 40.0134} {-120.21 40.086} {-120.341 40.1152} {-120.511 40.2489} {-120.764 40.316} {-120.928 40.1919} {-121.062 40.2564} {-121.061 40.4465} {-121.328 40.4453} {-121.328 40.4453} {-121.32 40.9058} {-121.331 41.1839} {-121.331 41.1839} {-120 41.1839}}}	0.118
CALIFORNIA:37	{{{-118.59 33.0299} {-118.37 32.839} {-118.5 32.852} {-118.59 33.0299}} {{-118.605 33.4782} {-118.367 33.4065} {-118.325 33.2993} {-118.456 33.3218} {-118.51 33.4317} {-118.605 33.4782}} {{-117.67 34.8228} {-117.647 34.2873} {-117.733 34.021} {-117.785 33.9454} {-117.785 33.9454} {-117.976 33.9459} {-118.114 33.7456} {-118.114 33.7456} {-118.221 33.7708} {-118.289 33.7049} {-118.411 33.7407} {-118.392 33.8387} {-118.458 33.9648} {-118.543 34.0385} {-118.734 34.0328} {-118.806 34.0004} {-118.946 34.045} {-118.946 34.045} {-118.789 34.1687} {-118.671 34.1684} {-118.633 34.2817} {-118.881 34.7884} {-118.881 34.7884} {-118.894 34.818} {-117.67 34.8228}}}	0.127
CALIFORNIA:39	{{{-119.269 37.7392} {-119.118 37.7303} {-119.022 37.5857} {-119.022 37.5857} {-119.311 37.3535} {-119.33 37.2071} {-119.388 37.1497} {-119.559 37.1439} {-119.542 37.0961} {-119.698 37.0087} {-119.813 36.8533} {-120.37 36.7845} {-120.456 36.863} {-120.542 37.044} {-120.542 37.044} {-120.477 37.0964} {-120.289 37.1526} {-120.047 37.1848} {-120.047 37.1848} {-119.763 37.4168} {-119.651 37.4166} {-119.584 37.5603} {-119.309 37.778} {-119.309 37.778} {-119.269 37.7392}}}	0.123
CALIFORNIA:41	{{{-122.546 38.1582} {-122.488 38.106} {-122.503 37.9288} {-122.439 37.8828} {-122.529 37.8193} {-122.662 37.9123} {-122.703 37.8942} {-122.875 38.0239} {-123.009 38.0087} {-122.95 38.163} {-122.836 38.0847} {-123.002 38.2962} {-123.002 38.2962} {-122.896 38.3129} {-122.74 38.207} {-122.546 38.1582}}}	0.08
CALIFORNIA:43	{{{-119.309 37.778} {-119.584 37.5603} {-119.651 37.4166} {-119.763 37.4168} {-120.047 37.1848} {-120.047 37.1848} {-120.144 37.2392} {-120.28 37.42} {-120.387 37.6346} {-120.387 37.6346} {-120.081 37.8285} {-119.945 37.7649} {-119.805 37.7602} {-119.654 37.8104} {-119.534 37.9029} {-119.309 37.778}}}	0.088
CALIFORNIA:45	{{{-123.544 40.0018} {-123.545 39.977} {-122.934 39.9782} {-122.934 39.9782} {-122.938 39.7982} {-122.938 39.7982} {-122.889 39.5826} {-122.889 39.5826} {-122.889 39.5309} {-123.062 39.5034} {-123.076 39.4082} {-122.995 39.2368} {-123.081 39.175} {-123.093 39.073} {-122.987 38.9975} {-122.948 38.9007} {-122.818 38.8503} {-122.818 38.8503} {-123.079 38.8525} {-123.138 38.8091} {-123.37 38.8057} {-123.533 38.7684} {-123.533 38.7684} {-123.727 38.9189} {-123.688 39.0313} {-123.827 39.3496} {-123.773 39.5338} {-123.785 39.6534} {-123.855 39.8344} {-124.023 40.0012} {-124.023 40.0012} {-123.544 40.0018}}}	0.101
CALIFORNIA:47	{{{-120.047 37.1848} {-120.289 37.1526} {-120.477 37.0964} {-120.542 37.044} {-120.542 37.044} {-120.919 36.7413} {-120.919 36.7413} {-121.142 36.8366} {-121.215 36.9613} {-121.215 36.9613} {-121.227 37.1369} {-121.227 37.1369} {-120.966 37.3434} {-120.982 37.4006} {-120.387 37.6346} {-120.387 37.6346} {-120.28 37.42} {-120.144 37.2392} {-120.047 37.1848}}}	0.157
CALIFORNIA:49	{{{-120.88 41.9937} {-119.999 41.9948} {-119.999 41.9948} {-120 41.1839} {-120 41.1839} {-121.331 41.1839} {-121.331 41.1839} {-121.446 41.1835} {-121.446 41.1835} {-121.447 41.9975} {-121.447 41.9975} {-120.88 41.9937}}}	0.111
CALIFORNIA:51	{{{-119.33 38.5359} {-119.157 38.4147} {-119.157 38.4147} {-118.428 37.8962} {-118.428 37.8962} {-117.833 37.4649} {-117.833 37.4649} {-118.775 37.4631} {-118.775 37.4631} {-119.022 37.5857} {-119.022 37.5857} {-119.118 37.7303} {-119.269 37.7392} {-119.269 37.7392} {-119.202 37.8882} {-119.306 37.9461} {-119.35 38.0856} {-119.462 38.0972} {-119.632 38.1995} {-119.639 38.3268} {-119.639 38.3268} {-119.543 38.4988} {-119.621 38.6126} {-119.581 38.7099} {-119.581 38.7099} {-119.33 38.5359}}}	0.103
CALIFORNIA:53	{{{-121.644 36.8951} {-121.452 36.7273} {-121.468 36.6855} {-121.319 36.6096} {-121.312 36.5032} {-121.246 36.5064} {-121.041 36.3232} {-121.019 36.2595} {-120.925 36.3094} {-120.762 36.2034} {-120.679 36.2673} {-120.679 36.2673} {-120.628 36.2049} {-120.648 36.1086} {-120.315 35.9072} {-120.315 35.9072} {-120.216 35.7884} {-120.216 35.7884} {-121.347 35.7952} {-121.347 35.7952} {-121.464 35.8889} {-121.491 35.9821} {-121.574 36.0244} {-121.716 36.1942} {-121.897 36.3045} {-121.977 36.5787} {-121.818 36.6721} {-121.803 36.8557} {-121.803 36.8557} {-121.745 36.9093} {-121.644 36.8951}}}	0.1
CALIFORNIA:55	{{{-122.104 38.5135} {-122.104 38.5133} {-122.104 38.5133} {-122.126 38.425} {-122.065 38.3158} {-122.208 38.316} {-122.215 38.1797} {-122.293 38.1564} {-122.293 38.1564} {-122.301 38.1566} {-122.301 38.1566} {-122.406 38.1555} {-122.406 38.1555} {-122.407 38.1579} {-122.407 38.1579} {-122.357 38.1835} {-122.395 38.3056} {-122.582 38.5493} {-122.627 38.6675} {-122.627 38.6675} {-122.464 38.7052} {-122.395 38.8643} {-122.395 38.8643} {-122.288 38.8399} {-122.104 38.5135}}}	0.087
CALIFORNIA:57	{{{-120.003 39.448} {-120.007 39.316} {-120.007 39.316} {-120.646 39.3151} {-120.729 39.2879} {-120.977 39.1118} {-121.038 39.016} {-121.28 39.0345} {-121.28 39.0345} {-121.28 39.2304} {-121.127 39.3799} {-121.02 39.3949} {-121.02 39.3949} {-120.743 39.4618} {-120.659 39.5253} {-120.561 39.5162} {-120.506 39.4472} {-120.003 39.448}}}	0.109
CALIFORNIA:59	{{{-117.785 33.9454} {-117.673 33.8702} {-117.673 33.8702} {-117.536 33.7113} {-117.414 33.6592} {-117.51 33.505} {-117.51 33.505} {-117.596 33.3872} {-117.596 33.3872} {-117.785 33.5415} {-118.003 33.6556} {-118.114 33.7456} {-118.114 33.7456} {-117.976 33.9459} {-117.785 33.9454}}}	0.094
CALIFORNIA:61	{{{-120.007 39.316} {-120.004 39.1656} {-120.004 39.1656} {-120.003 39.1127} {-120.003 39.1127} {-120.002 39.0675} {-120.002 39.0675} {-120.142 39.068} {-120.24 39.0235} {-120.417 39.0269} {-120.572 38.9141} {-120.768 39.0093} {-121.053 38.9} {-121.145 38.7119} {-121.145 38.7119} {-121.485 38.735} {-121.485 38.735} {-121.468 38.9258} {-121.415 38.9966} {-121.415 38.9966} {-121.28 39.0345} {-121.28 39.0345} {-121.038 39.016} {-120.977 39.1118} {-120.729 39.2879} {-120.646 39.3151} {-120.007 39.316}}}	0.113
CALIFORNIA:63	{{{-121.328 40.4453} {-121.061 40.4465} {-121.062 40.2564} {-120.928 40.1919} {-120.764 40.316} {-120.511 40.2489} {-120.341 40.1152} {-120.21 40.086} {-120.201 40.0134} {-120.109 39.9395} {-120.11 39.7657} {-120.147 39.7076} {-120.147 39.7076} {-120.654 39.7053} {-120.68 39.6767} {-120.872 39.7763} {-121.009 39.6375} {-121.009 39.6375} {-121.076 39.5977} {-121.076 39.5977} {-121.409 39.8724} {-121.42 40.0151} {-121.377 40.1078} {-121.444 40.1508} {-121.444 40.1508} {-121.368 40.2127} {-121.347 40.3132} {-121.468 40.3498} {-121.498 40.4455} {-121.498 40.4455} {-121.328 40.4453}}}	0.139
CALIFORNIA:65	{{{-114.626 33.4368} {-116.083 33.4271} {-116.083 33.4271} {-117.031 33.4268} {-117.241 33.4316} {-117.371 33.4919} {-117.51 33.505} {-117.51 33.505} {-117.414 33.6592} {-117.536 33.7113} {-117.673 33.8702} {-117.673 33.8702} {-117.56 34.0328} {-117.227 34.0044} {-116.929 34.0049} {-116.93 34.0346} {-115.315 34.038} {-115.316 34.0812} {-114.433 34.0879} {-114.433 34.0879} {-114.437 34.0277} {-114.535 33.9257} {-114.497 33.6968} {-114.524 33.5522} {-114.626 33.4368}}}	0.147
CALIFORNIA:67	{{{-121.025 38.5086} {-121.023 38.298} {-121.023 38.298} {-121.396 38.228} {-121.471 38.2597} {-121.573 38.1087} {-121.573 38.1087} {-121.684 38.0855} {-121.657 38.1822} {-121.657 38.1822} {-121.599 38.3134} {-121.599 38.3134} {-121.521 38.3622} {-121.505 38.4696} {-121.553 38.5126} {-121.511 38.6004} {-121.631 38.6784} {-121.603 38.7354} {-121.603 38.7354} {-121.485 38.735} {-121.485 38.735} {-121.145 38.7119} {-121.145 38.7119} {-121.117 38.7155} {-121.025 38.5086}}}	0.122
CALIFORNIA:69	{{{-121.215 36.9613} {-121.142 36.8366} {-120.919 36.7413} {-120.919 36.7413} {-120.597 36.4881} {-120.596 36.3288} {-120.679 36.2673} {-120.679 36.2673} {-120.762 36.2034} {-120.925 36.3094} {-121.019 36.2595} {-121.041 36.3232} {-121.246 36.5064} {-121.312 36.5032} {-121.319 36.6096} {-121.468 36.6855} {-121.452 36.7273} {-121.644 36.8951} {-121.644 36.8951} {-121.581 36.9006} {-121.581 36.9006} {-121.489 36.9831} {-121.215 36.9613}}}	0.125
CALIFORNIA:71	{{{-114.634 35.0011} {-114.633 34.8694} {-114.474 34.7139} {-114.437 34.5967} {-114.341 34.4515} {-114.138 34.3032} {-114.138 34.3032} {-114.255 34.1734} {-114.433 34.0879} {-114.433 34.0879} {-115.316 34.0812} {-115.315 34.038} {-116.93 34.0346} {-116.929 34.0049} {-117.227 34.0044} {-117.56 34.0328} {-117.673 33.8702} {-117.673 33.8702} {-117.785 33.9454} {-117.785 33.9454} {-117.733 34.021} {-117.647 34.2873} {-117.67 34.8228} {-117.67 34.8228} {-117.635 34.823} {-117.636 35.7958} {-117.636 35.7958} {-116.501 35.7949} {-115.736 35.7953} {-115.651 35.811} {-115.651 35.811} {-114.634 35.0011}}}	0.136
CALIFORNIA:73	{{{-116.083 33.4271} {-116.08 33.0755} {-116.103 33.0748} {-116.107 32.6183} {-116.107 32.6183} {-117.125 32.5343} {-117.119 32.6729} {-117.234 32.7177} {-117.281 32.8224} {-117.252 32.8745} {-117.326 33.1157} {-117.516 33.3417} {-117.596 33.3872} {-117.596 33.3872} {-117.51 33.505} {-117.51 33.505} {-117.371 33.4919} {-117.241 33.4316} {-117.031 33.4268} {-116.083 33.4271}}}	0.102
CALIFORNIA:75	{{{-122.394 37.7082} {-122.503 37.7081} {-122.503 37.7081} {-122.515 37.7802} {-122.412 37.8099} {-122.394 37.7082}}}	0.097
CALIFORNIA:77	{{{-121.023 38.298} {-120.993 38.2256} {-120.993 38.2256} {-120.926 38.0778} {-120.926 38.0778} {-120.925 37.7381} {-120.993 37.7608} {-121.207 37.6944} {-121.472 37.4818} {-121.472 37.4818} {-121.558 37.5416} {-121.558 37.8173} {-121.558 37.8173} {-121.583 38.0411} {-121.583 38.0411} {-121.573 38.1087} {-121.573 38.1087} {-121.471 38.2597} {-121.396 38.228} {-121.023 38.298}}}	0.155
CALIFORNIA:79	{{{-120.216 35.7884} {-120.194 35.7887} {-120.194 35.7887} {-120.196 35.6151} {-120.087 35.6138} {-120.087 35.5276} {-120 35.4395} {-119.883 35.4377} {-119.881 35.3501} {-119.813 35.3508} {-119.811 35.2641} {-119.669 35.2617} {-119.668 35.175} {-119.555 35.1791} {-119.563 35.0883} {-119.474 35.077} {-119.474 34.8998} {-119.474 34.8998} {-119.745 34.9736} {-120.081 35.1146} {-120.183 35.0389} {-120.334 35} {-120.298 34.9084} {-120.458 34.997} {-120.65 34.975} {-120.65 34.975} {-120.652 35.1481} {-120.758 35.16} {-120.899 35.2551} {-120.828 35.3376} {-120.888 35.4338} {-121.005 35.4611} {-121.165 35.6329} {-121.286 35.6645} {-121.347 35.7952} {-121.347 35.7952} {-120.216 35.7884}}}	0.09
CALIFORNIA:81	{{{-122.394 37.7082} {-122.359 37.5925} {-122.262 37.5724} {-122.115 37.466} {-122.115 37.466} {-122.19 37.4314} {-122.152 37.2863} {-122.152 37.2863} {-122.154 37.2162} {-122.321 37.1875} {-122.293 37.1077} {-122.293 37.1077} {-122.405 37.1969} {-122.401 37.3602} {-122.516 37.5201} {-122.503 37.7081} {-122.503 37.7081} {-122.394 37.7082}}}	0.09
CALIFORNIA:83	{{{-120.054 34.0374} {-119.971 33.9421} {-120.121 33.8949} {-120.236 34.0089} {-120.054 34.0374}} {{-119.905 34.075} {-119.555 33.9977} {-119.72 33.9599} {-119.849 33.9669} {-119.905 34.075}} {{-119.474 34.8998} {-119.444 34.8992} {-119.444 34.8992} {-119.445 34.4711} {-119.477 34.3741} {-119.477 34.3741} {-119.567 34.4149} {-119.878 34.4064} {-120.006 34.4598} {-120.295 34.4706} {-120.47 34.4483} {-120.512 34.5232} {-120.646 34.58} {-120.601 34.7086} {-120.61 34.8413} {-120.671 34.9031} {-120.65 34.975} {-120.65 34.975} {-120.458 34.997} {-120.298 34.9084} {-120.334 35} {-120.183 35.0389} {-120.081 35.1146} {-119.745 34.9736} {-119.474 34.8998}}}	0.085
